Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4737
event_jungle_day_1	118	event_jungle_day_hd_4	sfx/ambient/event-3d_sd	ambient\event\junglebirdie9.flac	0	0	0	1	0	180	180	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_day_2	119		sfx/ambient/event-3d_sd	ambient\event\jungleevent2.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_day_3	120		sfx/ambient/event-3d_sd	ambient\event\junglebirdie10.flac	0	0	0	1	0	180	180	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_day_4	121		sfx/ambient/event-3d_sd	ambient\event\jungleevent4.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_day_5	122		sfx/ambient/event-3d_sd	ambient\event\junglebirdie3.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_night_1	123	event_jungle_night_hd_1	sfx/ambient/event-3d_sd	ambient\event\junglebeastie1.flac	0	0	0	1	0	120	120	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_night_2	124		sfx/ambient/event-3d_sd	ambient\event\junglebeastie2.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_night_3	125		sfx/ambient/event-3d_sd	ambient\event\junglebeastie3.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_night_4	126		sfx/ambient/event-3d_sd	ambient\event\junglebeastie4.flac	0	0	0	1	0	200	200	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_jungle_night_5	127		sfx/ambient/event-3d_sd	ambient\event\junglebirdie1.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_day_1	128	event_kurast_day_hd_4	sfx/ambient/event-3d_sd	ambient\event\desertinsect3.flac	0	0	0	1	0	120	120	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_day_2	129		sfx/ambient/event-3d_sd	ambient\event\desertinsect4.flac	0	0	0	1	0	80	80	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_day_3	130		sfx/ambient/event-3d_sd	ambient\event\junglebirdie2.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_day_4	131		sfx/ambient/event-3d_sd	ambient\event\jungleevent1.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_day_5	132		sfx/ambient/event-3d_sd	ambient\event\jungleevent3.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_night_1	133	event_kurast_night_hd_1	sfx/ambient/event-3d_sd	ambient\event\junglebirdie4.flac	0	0	0	1	0	255	255	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_night_2	134		sfx/ambient/event-3d_sd	ambient\event\singlecricket.flac	0	0	0	1	0	60	60	100	100	0	0	1	2	6	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_night_3	135		sfx/ambient/event-3d_sd	ambient\event\junglebirdie12.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_night_4	136		sfx/ambient/event-3d_sd	ambient\event\junglebirdie15.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_kurast_night_5	137		sfx/ambient/event-3d_sd	ambient\event\junglebirdie16.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lair_1	138	event_lair_hd_8	sfx/ambient/event-3d_sd	ambient\event\moan1.flac	0	0	0	1	0	255	255	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lair_2	139		sfx/ambient/event-3d_sd	ambient\event\moan2.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lair_3	140		sfx/ambient/event-3d_sd	ambient\event\moan3.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lair_4	141		sfx/ambient/event-3d_sd	ambient\event\moan4.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lair_5	142		sfx/ambient/event-3d_sd	ambient\event\moan5.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_1	143	event_lava_hd_1	sfx/ambient/event-3d_sd	ambient\event\scream1.flac	0	0	0	1	0	255	255	78	88	8	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_2	144		sfx/ambient/event-3d_sd	ambient\event\scream2.flac	0	0	0	1	0	255	255	78	88	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_3	145		sfx/ambient/event-3d_sd	ambient\event\scream3.flac	0	0	0	1	0	255	255	78	88	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_4	146		sfx/ambient/event-3d_sd	ambient\event\scream4.flac	0	0	0	1	0	255	255	78	88	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_5	147		sfx/ambient/event-3d_sd	ambient\event\lava1.flac	0	0	0	1	0	255	255	78	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_6	148		sfx/ambient/event-3d_sd	ambient\event\lava2.flac	0	0	0	1	0	255	255	78	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_7	149		sfx/ambient/event-3d_sd	ambient\event\lava3.flac	0	0	0	1	0	255	255	78	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_lava_8	150		sfx/ambient/event-3d_sd	ambient\event\lava4.flac	0	0	0	1	0	255	255	78	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_mesa_1	151	event_mesa_hd_8	sfx/ambient/event-3d_sd	ambient\event\cavedrip8.flac	0	0	0	1	0	255	255	100	100	6	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_mesa_2	152		sfx/ambient/event-3d_sd	ambient\event\cavedrip7.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_mesa_3	153		sfx/ambient/event-3d_sd	ambient\event\cavedrip3.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_mesa_4	154		sfx/ambient/event-3d_sd	ambient\event\cavedrip4.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_mesa_5	155		sfx/ambient/event-3d_sd	ambient\event\cavedrip5.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_mesa_6	156		sfx/ambient/event-3d_sd	ambient\event\cavedrip6.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_monastery_1	157	event_monastery_hd_2	sfx/ambient/event-3d_sd	ambient\event\raven1.flac	0	0	0	1	0	255	255	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_monastery_2	158		sfx/ambient/event-3d_sd	ambient\event\raven2.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_monastery_3	159		sfx/ambient/event-3d_sd	ambient\event\raven3.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_monastery_4	160		sfx/ambient/event-3d_sd	ambient\event\raven4.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_monastery_5	161		sfx/ambient/event-3d_sd	ambient\event\raven5.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_temple_1	162	event_temple_hd_9	sfx/ambient/event-3d_sd	ambient\event\breath1.flac	0	0	0	1	0	255	255	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_temple_2	163		sfx/ambient/event-3d_sd	ambient\event\breath2.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_temple_3	164		sfx/ambient/event-3d_sd	ambient\event\breath3.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_temple_4	165		sfx/ambient/event-3d_sd	ambient\event\breath4.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_temple_5	166		sfx/ambient/event-3d_sd	ambient\event\breath5.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_tombs_1	167	event_tombs_hd1	sfx/ambient/event-3d_sd	ambient\event\moan1.flac	0	0	0	1	0	255	255	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_tombs_2	168		sfx/ambient/event-3d_sd	ambient\event\moan2.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_tombs_3	169		sfx/ambient/event-3d_sd	ambient\event\moan3.flac	0	0	0	1	0	255	255	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_tombs_4	170		sfx/ambient/event-3d_sd	ambient\event\thump6.flac	0	0	0	1	0	180	180	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_tombs_5	171		sfx/ambient/event-3d_sd	ambient\event\thump2.flac	0	0	0	1	0	180	180	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_day_1	172	event_town_2_day_hd_7	sfx/ambient/event-3d_sd	ambient\event\desertinsectloop1.flac	0	0	0	1	0	90	90	100	100	5	0	1	2	6	0	0	50	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_day_2	173		sfx/ambient/event-3d_sd	ambient\event\town2birdie2.flac	0	0	0	1	0	200	200	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_day_3	174		sfx/ambient/event-3d_sd	ambient\event\town2birdie3.flac	0	0	0	1	0	200	200	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_day_4	175		sfx/ambient/event-3d_sd	ambient\event\town2birdie4.flac	0	0	0	1	0	200	200	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_day_5	176		sfx/ambient/event-3d_sd	ambient\event\desertinsectloop2.flac	0	0	0	1	0	200	200	100	100	0	0	0	2	6	0	0	100	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_night_1	177	event_town_2_night_hd_1	sfx/ambient/event-3d_sd	ambient\event\singlecricket.flac	0	0	0	1	0	60	60	100	100	5	0	1	2	6	0	0	125	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_night_2	178		sfx/ambient/event-3d_sd	ambient\event\birdienight5.flac	0	0	0	1	0	15	15	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_night_3	179		sfx/ambient/event-3d_sd	ambient\event\birdie_night_14.flac	0	0	0	1	0	30	30	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_night_4	180		sfx/ambient/event-3d_sd	ambient\event\desertinsect3.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_2_night_5	181		sfx/ambient/event-3d_sd	ambient\event\desertinsect7.flac	0	0	0	1	0	120	120	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_day_1	182	event_town_3_day_hd_4	sfx/ambient/event-3d_sd	ambient\event\frog1.flac	0	0	0	1	0	160	160	100	100	4	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_day_2	183		sfx/ambient/event-3d_sd	ambient\event\frog2.flac	0	0	0	1	0	160	160	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_day_3	184		sfx/ambient/event-3d_sd	ambient\event\frog3.flac	0	0	0	1	0	160	160	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_day_4	185		sfx/ambient/event-3d_sd	ambient\event\frog4.flac	0	0	0	1	0	160	160	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_day_5	186		sfx/ambient/event-3d_sd	none.flac	0	0	0	1	0	0	0	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_night_1	187	event_town_3_night_hd_1	sfx/ambient/event-3d_sd	ambient\event\frog1.flac	0	0	0	1	0	180	180	100	100	5	0	1	12	25	0	0	50	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_night_2	188		sfx/ambient/event-3d_sd	ambient\event\frog2.flac	0	0	0	1	0	180	180	100	100	0	0	1	12	25	0	0	50	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_night_3	189		sfx/ambient/event-3d_sd	ambient\event\frog3.flac	0	0	0	1	0	180	180	100	100	0	0	1	12	25	0	0	100	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_night_4	190		sfx/ambient/event-3d_sd	ambient\event\frog4.flac	0	0	0	1	0	180	180	100	100	0	0	1	12	25	0	0	75	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_town_3_night_5	191		sfx/ambient/event-3d_sd	ambient\event\frog5.flac	0	0	0	1	0	50	50	100	100	0	0	1	12	25	0	0	50	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_day_1	192	event_wild_day_hd_5	sfx/ambient/event-3d_sd	ambient\event\birdie05.flac	0	0	0	1	0	17	35	100	100	5	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_day_2	193		sfx/ambient/event-3d_sd	ambient\event\birdie06.flac	0	0	0	1	0	17	35	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_day_3	194		sfx/ambient/event-3d_sd	ambient\event\birdie08.flac	0	0	0	1	0	17	35	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_day_4	195		sfx/ambient/event-3d_sd	ambient\event\birdie11.flac	0	0	0	1	0	17	35	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_day_5	196		sfx/ambient/event-3d_sd	ambient\event\birdie12.flac	0	0	0	1	0	17	35	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_night_1	197	event_wild_night_hd_1	sfx/ambient/event-3d_sd	ambient\event\singlecricket.flac	0	0	0	1	0	60	60	100	100	5	0	1	12	12	0	0	150	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_night_2	198		sfx/ambient/event-3d_sd	ambient\event\birdienight1.flac	0	0	0	1	0	24	24	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_night_3	199		sfx/ambient/event-3d_sd	ambient\event\birdienight2.flac	0	0	0	1	0	32	32	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_night_4	200		sfx/ambient/event-3d_sd	ambient\event\birdienight4.flac	0	0	0	1	0	32	32	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_wild_night_5	201		sfx/ambient/event-3d_sd	ambient\event\birdienight5.flac	0	0	0	1	0	16	16	100	100	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	1	0	0	-1	-1	-1	0	0	
event_thunder_1	202	event_thunder_hd_1	sfx/ambient/event-3d_sd	ambient\event\thunder_norm_1.flac	0	0	0	0	0	180	180	100	100	3	0	0	0	0	0	0	0	0	3	0	0	100	0	0	0	0	0	-1	-1	-1	0	0	
event_thunder_2	203		sfx/ambient/event-3d_sd	ambient\event\thunder_norm_2.flac	0	0	0	0	0	180	180	100	100	0	0	0	0	0	0	0	0	0	3	0	0	100	0	0	0	0	0	-1	-1	-1	0	0	
event_thunder_3	204		sfx/ambient/event-3d_sd	ambient\event\thunder_norm_5.flac	0	0	0	0	0	180	180	100	100	0	0	0	0	0	0	0	0	0	3	0	0	100	0	0	0	0	0	-1	-1	-1	0	0	
item_amulet	205	item_amulet_hd	sfx/items_sd	item\amulet.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_belt	206	item_belt_hd	sfx/items_sd	item\belt.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_book	207	item_book_hd1	sfx/items_sd	item\book.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_boots	208	item_boots_hd	sfx/items_sd	item\boots.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_bootschain	209	item_bootschain_hd	sfx/items_sd	item\bootschain.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_bootsmetal	210	item_bootsmetal_hd	sfx/items_sd	item\bootsmetal.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_bow	211	item_bow_hd	sfx/items_sd	item\bow.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_cap	212	item_cap_hd	sfx/items_sd	item\cap.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_chainarmor	213	item_chainarmor_hd	sfx/items_sd	item\chainarmor.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_charm	214	item_charm_hd	sfx/items_sd	item\charm.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_crossbow	215	item_crossbow_hd	sfx/items_sd	item\xbow.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_flippy	216	item_flippy_hd1	sfx/items_sd	item\flippy.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_gem	217	item_gem_hd	sfx/items_sd	item\gem.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_gloves	218	item_gloves_hd	sfx/items_sd	item\gloves.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_gloveschain	219	item_gloveschain_hd	sfx/items_sd	item\gloveschain.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_glovesmetal	220	item_glovesmetal_hd	sfx/items_sd	item\glovesmetal.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_gold	221	item_gold_hd1	sfx/items_sd	item\gold.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_head	222	item_head_hd	sfx/items_sd	item\head.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_helm	223	item_helm_hd	sfx/items_sd	item\helm.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_herb	224	item_herb_hd	sfx/items_sd	item\herb.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_javelins	225	item_javelins_hd	sfx/items_sd	item\javelins.flac	0	0	0	0	0	240	240	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_jewel	226	item_jewel_hd	sfx/items_sd	item\jewel.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_key	227	item_key_hd	sfx/items_sd	item\key.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_key_used	228	item_key_used_hd	sfx/items_sd	item\keyused.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_largemetalweapon	229	item_largemetalweapon_hd	sfx/items_sd	item\largemetalweapon.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_lightarmor	230	item_lightarmor_hd	sfx/items_sd	item\lightarmor.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_metalshield	231	item_metalshield_hd	sfx/items_sd	item\metalshield.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_monsterbone	232	item_monsterbone_hd	sfx/items_sd	item\skull.flac	0	0	0	0	0	240	240	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_monsterguts	233	item_monsterguts_hd	sfx/items_sd	item\monsterguts.flac	0	0	0	0	0	255	255	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_orb	234	item_orb_hd	sfx/items_sd	item\wand.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_pickup	235	cursor_item_pickup_hd_1	sfx/items_sd	cursor\pickup.flac	0	0	0	0	0	160	160	100	100	0	0	0	0	0	0	1	0	0	1	0	120	100	0	0	0	0	0	-1	-1	-1	0	0	
item_platearmor	236	item_platearmor_hd	sfx/items_sd	item\platearmor.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_potion	237	item_potion_hd1	sfx/items_sd	item\potionui.flac	0	0	0	0	0	240	240	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_potion_drink	238	item_potion_drink_hd1	sfx/items_sd	item\potiondrink.flac	0	0	0	0	0	240	240	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_quiver	239	item_quiver_hd	sfx/items_sd	item\quiver.flac	0	0	0	0	0	240	240	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_rare	240	item_rare_hd	sfx/items_sd	item\rare.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_ring	241	item_ring_hd	sfx/items_sd	item\ring.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_rune	242	item_rune_hd	sfx/items_sd	item\rune.flac	0	0	0	0	0	200	200	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
item_scroll	243	item_scroll_hd	sfx/items_sd	item\scroll.flac	0	0	0	0	0	220	220	100	100	0	0	0	0	0	0	1	0	0	1	0	90	100	0	0	0	0	0	-1	-1	-1	0	0	
